lead_id,age,education,occupation,city,course_enquiry,lead_source,website_visits,course_page_views,pricing_page_views,brochure_downloaded,email_opens,email_clicks,whatsapp_responses,calls_answered,followup_count,webinar_attended,demo_attended,video_watches,days_since_last_activity,purchased_within_30_days,purchased_course
106727,31,Bachelor,Working Professional,Pune,Data Science,Facebook,15,9,4.0,0,8,3,4,2,5,0,0,7,4.4,1,Data Science
106728,24,High School,Self Employed,Bengaluru,Business Analytics,Instagram,6,1,0.0,0,0,0,2,1,3,0,0,0,7.8,0,No Purchase
106729,34,Bachelor,Student,Pune,Business Analytics,Organic,15,5,4.0,0,6,2,4,4,3,1,1,6,0.1,1,Business Analytics
106730,18,Bachelor,Student,Kolkata,Data Science,Google,12,3,4.0,0,5,3,1,2,3,1,0,5,19.0,0,No Purchase
106731,30,Bachelor,Student,Jaipur,Finance,Facebook,10,5,3.0,0,4,1,2,2,2,0,0,5,4.7,0,No Purchase
106732,24,Diploma,Working Professional,Hyderabad,Digital Marketing,Instagram,11,5,4.0,0,4,2,1,2,3,0,1,4,17.8,1,Digital Marketing
106733,23,Bachelor,Student,Bengaluru,Data Science,Instagram,0,1,2.0,0,0,0,0,0,0,1,0,0,13.3,0,No Purchase
106734,18,Bachelor,Student,Delhi,Data Science,Facebook,6,4,3.0,0,3,0,0,0,2,0,0,3,11.9,0,No Purchase
106735,28,Bachelor,Student,Jaipur,Data Science,Instagram,11,7,2.0,0,5,1,2,0,2,1,0,2,5.8,0,No Purchase
106736,28,Diploma,Working Professional,Jaipur,Accounting,Referral,14,6,2.0,0,4,2,3,1,3,1,0,5,9.2,1,Accounting
106737,34,Diploma,Student,Bengaluru,Data Science,Instagram,9,2,3.0,0,4,1,2,0,3,0,0,1,10.7,1,Data Science
106738,30,Master,Working Professional,Mumbai,Data Science,LinkedIn,10,8,2.0,0,9,3,3,1,4,0,1,7,0.7,1,Data Science
106739,22,Bachelor,Working Professional,Chennai,Data Science,Facebook,10,6,3.0,0,8,3,4,2,5,0,0,6,1.3,1,Data Science
106740,20,Bachelor,Job Seeker,,Digital Marketing,Google,10,8,1.0,0,4,2,3,2,2,0,0,2,6.8,1,Digital Marketing
106741,18,Bachelor,Working Professional,Kolkata,Business Analytics,Instagram,10,3,3.0,1,5,1,1,2,6,0,0,2,31.1,0,No Purchase
106742,32,Bachelor,Student,Delhi,Digital Marketing,Organic,4,3,0.0,0,2,0,1,0,1,0,0,2,3.9,0,No Purchase
106743,21,Bachelor,Self Employed,Other,Data Science,Google,9,3,2.0,0,6,1,5,3,5,0,0,2,2.6,1,Data Science
106744,32,High School,Job Seeker,Pune,Business Analytics,Instagram,6,3,2.0,0,4,1,0,2,3,0,0,5,26.8,0,No Purchase
106745,28,Diploma,Student,Pune,Business Analytics,LinkedIn,12,5,3.0,1,8,2,7,1,4,0,0,5,0.1,1,Business Analytics
106746,27,High School,Student,Delhi,Data Science,Google,4,2,1.0,0,0,0,0,1,0,0,0,0,12.7,0,No Purchase
106747,23,Bachelor,Working Professional,Delhi,Business Analytics,LinkedIn,6,2,1.0,0,2,1,0,0,2,0,0,5,3.4,1,Business Analytics
106748,28,Bachelor,Job Seeker,Mumbai,Finance,Instagram,11,6,3.0,0,5,2,2,1,2,0,0,5,8.1,0,No Purchase
106749,25,Bachelor,Job Seeker,Bengaluru,Data Science,Google,12,8,3.0,1,6,2,4,4,4,1,0,5,21.2,1,Data Science
106750,23,Bachelor,Job Seeker,Other,Accounting,Organic,10,4,3.0,1,6,2,2,1,5,0,1,4,7.5,0,No Purchase
106751,28,Bachelor,Self Employed,Kolkata,Accounting,Facebook,12,5,2.0,0,5,2,4,2,6,1,0,5,17.1,0,No Purchase
106752,24,Master,Working Professional,Other,Business Analytics,Google,11,4,1.0,0,5,1,4,1,3,0,0,4,6.3,0,No Purchase
106753,21,Bachelor,Student,Chennai,Finance,Organic,15,8,4.0,1,10,2,3,2,6,1,1,4,0.1,1,Finance
106754,28,Diploma,Student,Delhi,Digital Marketing,Organic,11,3,1.0,0,5,1,2,2,3,0,0,4,26.7,0,No Purchase
106755,25,High School,Student,Chennai,Digital Marketing,Facebook,10,4,1.0,0,6,1,1,1,4,0,0,2,13.6,0,No Purchase
106756,27,Bachelor,Student,Chennai,Data Science,Organic,11,7,1.0,1,5,3,2,2,3,0,0,3,13.0,0,No Purchase
106757,23,Bachelor,Student,Jaipur,Digital Marketing,Google,8,5,2.0,0,5,1,4,0,4,0,0,3,8.9,0,No Purchase
106758,19,Bachelor,Working Professional,Pune,Finance,Google,8,5,2.0,1,4,2,2,1,3,1,0,3,18.2,0,No Purchase
106759,34,Bachelor,Job Seeker,Bengaluru,Data Science,Google,7,5,1.0,1,9,2,1,1,4,0,0,3,9.0,1,Data Science
106760,33,Bachelor,Student,Kolkata,Finance,LinkedIn,8,4,2.0,0,4,3,3,1,5,0,0,3,1.1,1,Finance
106761,29,Bachelor,Job Seeker,Kolkata,Business Analytics,Google,0,1,0.0,0,0,2,0,0,1,0,0,2,11.6,0,No Purchase
106762,23,Diploma,Self Employed,Hyderabad,Digital Marketing,LinkedIn,6,3,1.0,0,4,1,0,0,1,0,0,2,18.4,0,No Purchase
106763,23,Bachelor,Student,Delhi,Accounting,Instagram,6,2,1.0,0,2,0,2,0,1,0,0,5,14.7,0,No Purchase
106764,32,Bachelor,Student,Bengaluru,Data Science,Facebook,8,1,1.0,0,0,0,1,0,1,0,0,1,3.9,0,No Purchase
106765,23,Diploma,Working Professional,Lucknow,Digital Marketing,Organic,5,5,1.0,1,0,0,2,0,3,0,0,4,2.8,0,No Purchase
106766,22,Bachelor,Job Seeker,Bengaluru,Digital Marketing,Google,11,3,5.0,1,4,2,2,3,2,0,0,4,9.9,1,Digital Marketing
106767,34,Bachelor,Working Professional,Kolkata,Business Analytics,Google,7,10,3.0,1,6,3,2,1,4,1,1,5,8.6,1,Business Analytics
106768,25,Bachelor,Student,Bengaluru,Digital Marketing,Instagram,12,5,2.0,0,6,2,4,2,4,0,0,3,4.4,0,No Purchase
106769,34,High School,Working Professional,Bengaluru,Data Science,Facebook,14,7,2.0,0,4,3,5,2,3,0,0,3,20.6,0,No Purchase
106770,18,Bachelor,Job Seeker,Bengaluru,Business Analytics,Instagram,13,6,2.0,0,5,2,4,1,5,0,0,5,8.0,0,No Purchase
106771,28,Bachelor,Student,Mumbai,Digital Marketing,Google,7,3,2.0,1,3,2,2,1,2,0,1,3,11.2,1,Digital Marketing
106772,35,High School,Working Professional,Bengaluru,Data Science,Instagram,14,4,2.0,0,5,3,2,1,4,0,1,4,1.0,0,No Purchase
106773,25,Bachelor,Working Professional,Kolkata,Digital Marketing,Organic,5,4,0.0,0,2,0,0,2,3,0,1,2,15.1,1,Digital Marketing
106774,24,Bachelor,Student,Bengaluru,Finance,Facebook,11,6,3.0,1,4,4,2,2,3,0,0,6,6.0,0,No Purchase
106775,19,Bachelor,Self Employed,Bengaluru,Accounting,LinkedIn,10,5,5.0,0,4,1,4,1,2,0,0,4,3.3,0,No Purchase
106776,30,Bachelor,Student,Kolkata,Finance,Instagram,9,4,3.0,0,5,1,3,1,3,0,0,4,13.3,1,Finance
106777,21,Bachelor,Job Seeker,Hyderabad,Digital Marketing,Instagram,7,4,1.0,0,4,2,1,2,2,0,0,5,21.4,0,No Purchase
106778,25,Bachelor,Working Professional,Hyderabad,Data Science,Facebook,7,2,2.0,0,2,0,2,0,1,0,0,6,6.2,0,No Purchase
106779,19,Bachelor,Student,Lucknow,Business Analytics,Google,8,3,1.0,0,4,1,1,1,4,0,0,4,13.2,0,No Purchase
106780,33,Bachelor,Working Professional,Bengaluru,Data Science,Instagram,3,0,0.0,0,0,0,0,0,2,0,0,2,8.8,0,No Purchase
106781,31,Master,Student,Pune,Data Science,Instagram,10,5,4.0,0,9,2,2,1,4,0,1,6,10.1,1,Data Science
106782,25,Bachelor,Student,Delhi,Data Science,Referral,6,3,0.0,0,5,1,1,1,1,0,0,2,2.7,0,No Purchase
106783,19,Bachelor,Student,Bengaluru,Finance,Google,5,5,,0,5,0,0,0,1,0,0,1,2.7,0,No Purchase
106784,33,Bachelor,Job Seeker,Mumbai,Digital Marketing,LinkedIn,5,5,0.0,0,0,0,0,0,1,0,0,1,14.8,0,No Purchase
106785,23,Bachelor,Self Employed,Jaipur,Accounting,Organic,7,2,1.0,0,4,0,1,1,2,0,0,4,6.0,0,No Purchase
106786,19,Master,Student,Delhi,Finance,Referral,16,9,6.0,1,7,3,5,3,6,0,0,7,10.0,1,Finance
106787,18,Bachelor,Working Professional,Kolkata,Business Analytics,Facebook,5,4,1.0,0,2,0,1,1,4,0,0,3,10.5,1,Business Analytics
106788,22,Bachelor,Self Employed,Kolkata,Accounting,Organic,10,6,3.0,0,6,3,3,2,7,0,1,4,1.8,0,No Purchase
106789,18,Master,Working Professional,Bengaluru,Accounting,Google,2,4,0.0,0,3,0,1,0,0,0,0,3,10.5,0,No Purchase
106790,22,Master,Student,Bengaluru,Finance,Referral,5,4,0.0,0,2,0,0,0,0,0,0,4,9.8,0,No Purchase
106791,29,Master,Student,Mumbai,Business Analytics,Instagram,10,3,2.0,1,4,1,3,2,2,0,0,1,16.6,1,Business Analytics
106792,23,High School,Student,Bengaluru,Data Science,LinkedIn,9,2,2.0,1,4,2,4,2,3,0,0,4,10.8,0,No Purchase
106793,27,High School,Student,Other,Data Science,Facebook,6,2,0.0,0,3,1,3,2,3,0,0,2,7.8,0,No Purchase
106794,21,Bachelor,Working Professional,Delhi,Accounting,Facebook,10,3,3.0,1,6,1,4,2,3,0,0,4,13.3,0,No Purchase
106795,25,Bachelor,Working Professional,Hyderabad,Digital Marketing,Organic,4,4,0.0,0,2,0,0,0,2,0,0,0,16.4,0,No Purchase
106796,35,High School,Working Professional,Bengaluru,Data Science,Organic,11,7,2.0,1,8,3,3,1,5,0,1,5,1.2,1,Data Science
106797,23,Bachelor,Student,Chennai,Business Analytics,Instagram,12,5,5.0,0,8,6,3,2,5,0,1,6,8.8,0,No Purchase
106798,27,Bachelor,Working Professional,Bengaluru,Finance,Referral,9,5,2.0,0,5,2,3,1,6,0,0,4,0.1,1,Finance
106799,18,Diploma,Working Professional,Bengaluru,Accounting,Organic,5,0,0.0,0,2,1,0,0,1,0,0,3,5.6,0,No Purchase
106800,33,Bachelor,Job Seeker,Delhi,Data Science,Facebook,9,3,1.0,0,3,2,1,1,4,1,0,3,6.0,0,No Purchase
106801,23,Diploma,Student,Other,Business Analytics,Google,9,6,2.0,0,1,1,0,0,2,0,0,1,1.3,0,No Purchase
106802,30,Bachelor,Student,Pune,Finance,Organic,7,2,1.0,0,2,2,0,1,2,0,0,4,21.9,0,No Purchase
106803,24,Bachelor,Student,Delhi,Data Science,LinkedIn,9,6,3.0,0,4,1,2,1,3,0,1,4,14.6,1,Data Science
106804,28,Bachelor,Student,Kolkata,Data Science,Google,7,2,3.0,0,2,2,4,3,3,0,1,3,11.5,0,No Purchase
106805,28,Bachelor,Working Professional,Lucknow,Finance,Google,7,4,2.0,0,3,2,2,1,4,0,0,4,2.4,0,No Purchase
106806,23,Diploma,Working Professional,Hyderabad,Finance,Instagram,8,5,2.0,0,6,1,1,3,3,0,0,4,22.2,0,No Purchase
106807,30,Bachelor,Student,Other,Data Science,Organic,7,2,2.0,0,5,1,1,0,3,0,0,1,19.4,0,No Purchase
106808,21,Bachelor,Working Professional,Mumbai,Accounting,LinkedIn,5,4,0.0,0,0,0,1,0,1,0,0,2,8.3,0,No Purchase
106809,29,Bachelor,Working Professional,Lucknow,Finance,Instagram,5,4,1.0,1,6,0,0,0,3,0,0,2,7.0,0,No Purchase
106810,23,High School,Working Professional,Lucknow,Accounting,LinkedIn,5,5,3.0,0,2,0,1,0,2,0,0,2,15.8,0,No Purchase
106811,27,Bachelor,Job Seeker,Pune,Data Science,Google,9,6,1.0,0,6,1,2,1,3,0,1,2,6.2,0,No Purchase
106812,23,Diploma,Job Seeker,Pune,Finance,Instagram,10,5,4.0,0,5,2,2,3,3,0,1,4,0.1,1,Finance
106813,25,Bachelor,Working Professional,Delhi,Business Analytics,Google,6,4,3.0,0,3,1,1,0,2,0,1,4,23.9,0,No Purchase
106814,20,Bachelor,Student,Mumbai,Finance,LinkedIn,10,5,3.0,0,4,2,2,3,4,0,1,4,8.4,1,Finance
106815,26,Bachelor,Job Seeker,Hyderabad,Digital Marketing,Google,12,7,6.0,0,9,1,3,1,2,1,1,6,8.8,1,Digital Marketing
106816,25,High School,Student,Other,Data Science,LinkedIn,8,4,1.0,0,5,0,1,0,4,0,0,2,5.1,0,No Purchase
106817,22,Diploma,Working Professional,Mumbai,Data Science,Organic,9,3,1.0,0,5,2,1,3,2,1,0,4,13.5,0,No Purchase
106818,25,High School,Self Employed,Hyderabad,Business Analytics,LinkedIn,10,4,2.0,1,7,3,1,1,2,0,0,4,10.7,1,Business Analytics
106819,26,Bachelor,Student,Delhi,Accounting,Facebook,6,2,1.0,0,2,1,0,0,3,0,0,5,10.7,0,No Purchase
106820,22,Bachelor,Student,Bengaluru,Digital Marketing,Facebook,4,5,0.0,0,1,0,0,1,1,0,0,0,8.6,0,No Purchase
106821,24,Bachelor,Student,Bengaluru,Finance,Google,4,1,1.0,0,2,0,0,1,2,0,0,3,8.6,1,Finance
106822,20,High School,Self Employed,Other,Digital Marketing,Google,15,6,4.0,0,5,3,2,1,3,1,0,3,7.3,0,No Purchase
106823,37,High School,Student,Mumbai,Business Analytics,Organic,3,2,1.0,0,1,0,0,0,0,0,0,0,25.4,0,No Purchase
106824,30,Bachelor,Job Seeker,Delhi,Data Science,Instagram,13,6,4.0,1,8,2,4,2,6,1,0,4,20.6,0,No Purchase
106825,26,Bachelor,Student,Delhi,Data Science,Facebook,7,3,1.0,1,3,0,1,0,2,0,0,2,5.0,0,No Purchase
106826,31,Bachelor,Student,Pune,Business Analytics,Google,4,3,0.0,0,1,0,0,0,0,0,0,1,42.5,0,No Purchase
106827,18,Diploma,Student,Hyderabad,Data Science,Referral,4,1,1.0,0,4,0,0,0,2,0,0,4,14.7,0,No Purchase
106828,18,High School,Job Seeker,Mumbai,Finance,Google,1,0,0.0,0,0,1,0,0,1,0,0,0,18.9,0,No Purchase
106829,23,Bachelor,Student,Bengaluru,Data Science,Google,2,0,1.0,0,2,0,0,0,0,0,0,2,10.7,0,No Purchase
106830,18,Bachelor,Self Employed,Bengaluru,Finance,Google,8,5,1.0,0,4,4,1,3,4,0,0,3,9.6,1,Finance
106831,24,Bachelor,Working Professional,Delhi,Finance,Google,4,0,0.0,0,0,0,2,0,2,0,0,0,22.7,0,No Purchase
106832,26,,Self Employed,Lucknow,Data Science,Referral,3,1,0.0,0,0,0,0,0,3,0,0,0,20.5,0,No Purchase
106833,30,High School,Student,Lucknow,Data Science,Google,7,5,2.0,0,2,1,1,1,2,0,1,3,4.9,0,No Purchase
106834,19,Bachelor,Working Professional,Bengaluru,Finance,Organic,9,3,3.0,0,9,1,1,1,4,0,0,4,7.6,1,Finance
106835,27,Diploma,Student,Pune,Accounting,Organic,14,9,3.0,1,4,2,2,1,3,0,0,3,4.6,0,No Purchase
106836,25,Bachelor,Working Professional,Bengaluru,Digital Marketing,Google,12,2,2.0,1,2,3,3,1,2,1,1,2,1.7,1,Digital Marketing
106837,27,Diploma,Working Professional,Delhi,Digital Marketing,Facebook,10,4,3.0,0,4,4,2,0,4,1,1,3,14.0,1,Digital Marketing
106838,22,Bachelor,Student,Pune,Data Science,Google,9,3,2.0,0,3,2,1,3,3,1,1,3,7.2,1,Data Science
106839,32,Diploma,Self Employed,Kolkata,Finance,Instagram,10,5,4.0,1,5,1,2,3,3,0,1,4,15.4,1,Finance
106840,24,Master,Student,Bengaluru,Business Analytics,Organic,7,3,1.0,0,7,2,3,3,5,0,0,4,13.6,0,No Purchase
106841,34,High School,Student,Bengaluru,Accounting,Facebook,9,6,2.0,0,6,2,1,1,4,0,1,3,3.9,0,No Purchase
106842,21,High School,Working Professional,Bengaluru,Business Analytics,LinkedIn,3,1,0.0,0,0,0,0,0,0,0,0,0,25.9,0,No Purchase
106843,29,Bachelor,Working Professional,Bengaluru,Business Analytics,LinkedIn,6,5,1.0,0,5,1,0,0,2,0,0,1,7.0,0,No Purchase
106844,25,High School,Student,Hyderabad,Finance,Google,11,8,2.0,0,6,2,6,3,5,1,1,4,23.9,0,No Purchase
106845,23,Diploma,Self Employed,Kolkata,Data Science,Organic,9,4,3.0,0,1,1,3,1,4,0,0,3,8.6,0,No Purchase
106846,28,Diploma,Student,Mumbai,Data Science,Instagram,8,5,2.0,0,5,1,1,2,2,0,0,3,5.0,0,No Purchase
106847,24,,Working Professional,Kolkata,Data Science,Instagram,10,4,1.0,0,4,2,2,4,5,0,1,7,5.5,1,Data Science
106848,18,Bachelor,Student,Other,Digital Marketing,Referral,9,3,0.0,0,3,0,0,0,3,0,0,2,15.3,0,No Purchase
106849,18,Bachelor,Student,Mumbai,Data Science,Facebook,9,6,1.0,1,4,1,1,1,4,0,0,4,10.3,0,No Purchase
106850,31,Bachelor,Working Professional,Hyderabad,Business Analytics,LinkedIn,6,2,0.0,1,2,0,1,0,2,0,0,3,7.7,0,No Purchase
106851,31,Bachelor,Job Seeker,Bengaluru,Digital Marketing,LinkedIn,6,7,0.0,0,1,0,0,0,4,0,1,3,11.7,1,Digital Marketing
106852,34,Diploma,Working Professional,Pune,Business Analytics,Facebook,3,2,1.0,0,2,1,0,0,2,0,0,3,29.9,0,No Purchase
106853,25,Bachelor,Student,Jaipur,Accounting,Organic,5,5,1.0,1,0,0,0,0,3,0,0,4,16.2,0,No Purchase
106854,19,Master,Student,Jaipur,Data Science,LinkedIn,6,5,3.0,0,1,1,0,3,1,0,0,1,4.8,1,Data Science
106855,23,Bachelor,Self Employed,Hyderabad,Data Science,Organic,9,1,1.0,0,3,1,2,2,2,0,0,2,7.4,0,No Purchase
106856,25,High School,Student,Kolkata,Digital Marketing,Organic,7,3,1.0,0,3,2,1,1,2,0,0,5,14.7,0,No Purchase
106857,20,Bachelor,Working Professional,Hyderabad,Data Science,Referral,9,2,0.0,0,3,2,0,0,1,0,1,1,4.2,0,No Purchase
106858,33,Bachelor,Student,Lucknow,Business Analytics,Organic,6,2,3.0,1,2,0,3,0,2,0,0,2,28.3,0,No Purchase
106859,36,Master,Student,Jaipur,Data Science,Google,18,8,5.0,0,8,5,5,2,6,0,1,6,17.6,0,No Purchase
106860,27,Diploma,Student,Kolkata,Accounting,Google,8,3,2.0,1,6,1,5,2,4,1,0,7,6.9,0,No Purchase
106861,25,Bachelor,Student,Delhi,Finance,Instagram,1,2,0.0,0,3,0,2,0,0,0,0,2,22.3,0,No Purchase
106862,19,Bachelor,Working Professional,Bengaluru,Accounting,LinkedIn,11,5,2.0,0,5,4,3,1,4,0,1,4,52.7,0,No Purchase
106863,33,Master,Student,Lucknow,Digital Marketing,Instagram,9,5,1.0,1,5,1,1,1,3,0,0,4,11.0,0,No Purchase
106864,25,Bachelor,Job Seeker,Delhi,Data Science,Google,17,10,7.0,0,10,5,5,3,5,0,1,8,7.1,1,Data Science
106865,24,Master,Student,Hyderabad,Business Analytics,Facebook,10,8,2.0,0,9,1,4,2,6,0,0,3,2.9,1,Business Analytics
106866,27,Bachelor,Student,Pune,Accounting,Instagram,13,9,4.0,1,7,3,3,3,4,0,0,5,2.0,1,Accounting
106867,22,High School,Student,Lucknow,Finance,LinkedIn,7,5,0.0,0,3,1,2,0,2,0,0,4,6.3,1,Finance
106868,26,Bachelor,Student,Lucknow,Business Analytics,Instagram,7,3,0.0,0,2,1,2,0,2,0,1,0,12.9,0,No Purchase
106869,18,Bachelor,Student,Delhi,Business Analytics,Referral,4,2,0.0,0,2,0,0,1,0,0,0,0,11.8,0,No Purchase
106870,30,High School,Student,Chennai,Data Science,LinkedIn,11,6,4.0,0,6,2,2,2,2,1,0,4,23.0,0,No Purchase
106871,24,Bachelor,Student,Lucknow,Data Science,LinkedIn,5,3,1.0,0,5,0,3,1,1,0,0,0,14.5,0,No Purchase
106872,31,Master,Student,Delhi,Business Analytics,LinkedIn,5,4,0.0,0,2,1,0,0,2,0,0,2,15.0,0,No Purchase
106873,24,Master,Student,Hyderabad,Accounting,Organic,7,3,1.0,0,4,3,1,1,4,0,1,4,18.1,1,Accounting
106874,24,Bachelor,Student,Chennai,Finance,Instagram,8,2,0.0,0,3,2,4,0,1,0,0,2,12.9,0,No Purchase
106875,19,Bachelor,Student,Bengaluru,Data Science,Organic,9,4,2.0,0,6,1,2,1,4,0,0,2,2.4,0,No Purchase
106876,29,High School,Student,Bengaluru,Accounting,Referral,2,1,0.0,0,4,1,0,1,2,0,0,0,47.3,0,No Purchase
106877,21,Bachelor,Student,Delhi,Data Science,Instagram,1,2,0.0,0,0,0,0,0,1,0,0,0,6.6,0,No Purchase
106878,23,Bachelor,Working Professional,Lucknow,Data Science,Referral,11,6,3.0,0,9,4,3,1,4,0,1,3,3.9,1,Data Science
106879,25,Bachelor,Student,Mumbai,Finance,Organic,11,4,4.0,1,5,3,3,2,3,0,0,6,3.4,0,No Purchase
106880,26,Diploma,Self Employed,Hyderabad,Data Science,Google,10,4,2.0,0,3,1,2,1,3,0,0,3,1.2,0,No Purchase
106881,18,High School,Student,Hyderabad,Accounting,LinkedIn,8,3,3.0,0,4,1,2,5,5,1,0,5,23.6,1,Accounting
106882,24,Bachelor,Student,Delhi,Accounting,Organic,3,3,1.0,0,5,1,1,0,2,0,0,1,4.5,0,No Purchase
106883,29,Bachelor,Job Seeker,Hyderabad,Digital Marketing,Instagram,8,4,2.0,0,3,2,0,0,4,0,0,1,3.2,0,No Purchase
106884,23,Bachelor,Student,Mumbai,Data Science,Facebook,13,7,4.0,1,10,4,4,2,7,0,1,5,12.3,0,No Purchase
106885,24,Bachelor,Student,Mumbai,Data Science,Facebook,14,7,5.0,0,7,3,5,3,4,0,1,4,15.7,1,Data Science
106886,26,Bachelor,Job Seeker,Bengaluru,Digital Marketing,Facebook,7,2,3.0,0,8,2,2,2,5,0,0,5,2.9,1,Digital Marketing
106887,24,Bachelor,Working Professional,Hyderabad,Accounting,Google,1,1,5.0,0,0,0,1,0,5,0,0,0,8.6,0,No Purchase
106888,20,Bachelor,Working Professional,Hyderabad,Data Science,Google,12,6,1.0,0,4,2,1,3,2,0,0,2,14.4,0,No Purchase
106889,25,Bachelor,Student,Delhi,Digital Marketing,Facebook,6,3,3.0,1,3,1,2,3,3,1,0,4,10.0,0,No Purchase
106890,30,Diploma,Student,Bengaluru,Finance,Google,5,5,2.0,0,1,2,0,0,3,0,0,2,8.4,0,No Purchase
106891,20,Bachelor,Student,Delhi,Data Science,Google,7,3,3.0,0,2,1,2,0,2,0,0,1,2.6,0,No Purchase
106892,23,Master,Job Seeker,Bengaluru,Digital Marketing,LinkedIn,15,5,4.0,0,8,3,4,2,4,1,1,4,11.3,1,Digital Marketing
106893,18,Diploma,Student,Delhi,Finance,Referral,5,4,1.0,0,4,1,1,1,4,0,0,3,23.5,0,No Purchase
106894,30,Bachelor,Working Professional,Mumbai,Finance,LinkedIn,15,7,3.0,0,5,1,4,2,2,0,0,5,29.9,0,No Purchase
106895,25,High School,Self Employed,Hyderabad,Business Analytics,Organic,9,5,1.0,0,5,2,1,3,5,0,0,3,22.8,0,No Purchase
106896,21,Bachelor,Self Employed,Other,Data Science,Instagram,9,4,2.0,0,4,1,2,1,2,1,0,4,3.9,0,No Purchase
106897,25,Diploma,Student,Mumbai,Accounting,Organic,9,5,3.0,1,7,4,3,1,3,0,0,3,6.3,0,No Purchase
106898,19,Bachelor,Working Professional,Kolkata,Data Science,Referral,7,5,2.0,1,2,0,0,0,3,0,0,3,8.2,1,Data Science
106899,20,Bachelor,Working Professional,Delhi,Business Analytics,Referral,7,2,0.0,0,0,0,0,1,1,0,0,0,21.8,0,No Purchase
106900,18,Diploma,Job Seeker,Bengaluru,Finance,Google,12,7,3.0,0,7,2,4,2,4,0,1,7,22.9,1,Finance
106901,20,Bachelor,Self Employed,Bengaluru,Business Analytics,Google,4,4,0.0,0,2,0,0,0,0,0,0,0,26.0,0,No Purchase
106902,32,Master,Working Professional,Delhi,Finance,Google,6,5,1.0,0,4,1,2,1,4,0,1,4,5.6,0,No Purchase
106903,21,Bachelor,Working Professional,Chennai,Business Analytics,Google,14,8,3.0,1,11,3,4,3,5,0,0,5,7.9,1,Business Analytics
106904,27,Master,Student,Mumbai,Digital Marketing,LinkedIn,10,5,2.0,0,6,1,3,1,2,0,0,4,28.7,1,Digital Marketing
106905,21,Bachelor,Working Professional,Lucknow,Data Science,Organic,13,5,2.0,1,5,1,4,1,3,0,0,5,2.4,1,Data Science
106906,29,Bachelor,Working Professional,Pune,Accounting,Instagram,10,5,4.0,0,5,2,3,2,3,0,0,7,18.6,1,Accounting
106907,20,Bachelor,Working Professional,Kolkata,Data Science,Instagram,9,5,3.0,1,6,2,2,3,6,0,1,4,4.9,1,Data Science
106908,25,Master,Working Professional,Mumbai,Data Science,Facebook,13,4,3.0,0,7,2,4,2,3,0,0,4,11.4,1,Data Science
106909,25,Bachelor,Student,Bengaluru,Finance,Instagram,2,1,2.0,0,1,0,0,0,3,0,0,2,9.7,0,No Purchase
106910,37,Bachelor,Working Professional,Kolkata,Digital Marketing,Referral,17,7,5.0,0,5,3,2,2,4,1,1,4,0.1,1,Digital Marketing
106911,28,Bachelor,Self Employed,Hyderabad,Data Science,Google,8,4,2.0,0,3,1,1,0,1,1,1,2,13.0,0,No Purchase
106912,22,Master,Student,Chennai,Accounting,Facebook,7,1,1.0,1,2,2,1,1,3,0,0,0,6.3,0,No Purchase
106913,28,Bachelor,Job Seeker,Bengaluru,Digital Marketing,LinkedIn,4,0,1.0,0,2,0,2,0,1,0,0,2,3.7,0,No Purchase
106914,36,High School,Working Professional,Chennai,Finance,Facebook,10,3,1.0,1,2,3,1,3,5,0,0,5,0.8,0,No Purchase
106915,18,Bachelor,Student,Chennai,Data Science,Organic,9,2,1.0,0,3,0,1,1,1,0,0,1,15.5,0,No Purchase
106916,21,Bachelor,Student,Bengaluru,Accounting,Referral,11,6,3.0,0,5,2,1,1,4,0,0,4,0.4,0,No Purchase
106917,24,Bachelor,Working Professional,Jaipur,Data Science,Facebook,9,7,3.0,0,5,2,2,0,4,0,0,4,12.1,0,No Purchase
106918,23,Bachelor,Job Seeker,Kolkata,Data Science,Facebook,8,4,1.0,0,3,2,2,2,3,0,1,4,3.8,1,Data Science
106919,23,Bachelor,Student,Delhi,Data Science,Organic,11,4,5.0,1,3,2,4,2,5,0,0,5,13.2,1,Data Science
106920,18,Bachelor,Self Employed,Delhi,Data Science,LinkedIn,12,4,2.0,1,8,2,3,2,4,0,1,7,0.3,1,Data Science
106921,32,Bachelor,Job Seeker,Kolkata,Digital Marketing,Google,9,7,2.0,0,5,3,3,1,5,0,1,5,1.9,1,Digital Marketing
106922,18,Bachelor,Student,Chennai,Finance,Facebook,13,6,3.0,1,7,3,3,3,5,0,0,5,7.7,1,Finance
106923,24,Bachelor,Student,Other,Business Analytics,Organic,6,6,2.0,0,5,1,1,1,2,0,0,2,10.9,0,No Purchase
106924,30,High School,Student,Chennai,Digital Marketing,Facebook,6,4,0.0,0,5,1,1,2,2,0,0,1,4.3,0,No Purchase
106925,25,Bachelor,Student,Mumbai,Business Analytics,Referral,7,4,3.0,0,3,2,3,2,2,1,0,3,14.7,0,No Purchase
106926,20,Bachelor,Student,Delhi,Digital Marketing,Google,9,5,1.0,0,3,3,2,1,2,1,0,2,7.4,0,No Purchase
106927,18,Master,Student,Pune,Data Science,Instagram,2,1,0.0,1,3,0,0,1,1,0,0,0,13.0,0,No Purchase
